tarihSaat,Latitude,Longitude,VehicleID,id,UserID
2018-10-03 18:52,59.3371276145353,18.0622449542001,20,180,2
2018-10-03 18:53,59.3371276,18.062245,20,181,2
2018-10-03 18:54,59.3373291,18.0620199,20,182,2
2018-10-03 18:55,59.3386142,18.0608619,20,183,2
2018-10-03 18:56,59.3421442,18.0574872,20,184,2
2018-10-03 18:57,59.3468813,18.0529898,20,185,2
2018-10-03 18:58,59.3495139,18.0504339,20,186,2
2018-10-03 18:59,59.3508655,18.0532379,20,187,2
2018-10-03 19:00,59.3512696,18.0563065,20,188,2
2018-10-03 19:01,59.3546989,18.0763363,20,189,2
2018-10-03 19:02,59.3519097,18.091885,20,190,2
2018-10-03 19:03,59.3541191156011,18.1060759523599,20,191,2
2018-10-03 19:04,59.3630143396828,18.117097867673,20,192,2
2018-10-03 19:05,59.36746,18.1187083,20,193,2
2018-10-03 19:06,59.3707934,18.1315269,20,194,2
2018-10-03 19:07,59.3763955732018,18.1281664735369,20,195,2
2018-10-03 19:08,59.3817596188554,18.1207741000925,20,196,2
2018-10-03 19:09,59.3828303245122,18.1143999519172,20,197,2
2018-10-04 04:33,59.4375379,18.0666473,20,198,2
2018-10-04 04:35,59.4380277,18.0668538,20,199,2
2018-10-04 04:36,59.4375387,18.0669093,20,200,2
2018-10-04 04:37,59.4353126,18.066256,20,201,2
2018-10-04 04:38,59.4308005,18.0652505,20,202,2
2018-10-04 04:39,59.4253204,18.0597542,20,203,2
2018-10-04 04:40,59.4190669,18.0423501,20,204,2
2018-10-04 04:41,59.4093636,18.0337491,20,205,2
2018-10-04 04:42,59.4110318,18.0332272,20,206,2
2018-10-04 04:43,59.4111416,18.0333283,20,207,2
2018-10-04 04:44,59.4111416,18.0333283,20,208,2
2018-10-04 04:45,59.4110757,18.033343,20,209,2
2018-10-04 04:46,59.4111416,18.0333283,20,210,2
2018-10-04 04:47,59.4111853,18.0331832,20,211,2
2018-10-04 04:48,59.4111826,18.0331797,20,212,2
2018-10-04 04:49,59.4111826,18.0331797,20,213,2
2018-10-04 04:50,59.4106641,18.0317142,20,214,2
2018-10-04 04:51,59.4042868,18.0368104,20,215,2
2018-10-04 04:52,59.3940265,18.0419955,20,216,2
2018-10-04 04:53,59.3828908,18.0415273,20,217,2
2018-10-04 04:54,59.3733949,18.0492648,20,218,2
2018-10-04 04:55,59.3641945,18.0538203,20,219,2
2018-10-04 04:56,59.3560263,18.0551053,20,220,2
2018-10-04 04:57,59.351647,18.0550701,20,221,2
2018-10-04 04:58,59.3511226,18.0560744,20,222,2
2018-10-04 04:59,59.3479084,18.0641494,20,223,2
2018-10-04 05:00,59.3462636,18.0682136,20,224,2
2018-10-04 05:01,59.3451852,18.0720134,20,225,2
2018-10-04 05:02,59.343646,18.0782805,20,226,2
2018-10-04 05:03,59.3420327,18.0844123,20,227,2
2018-10-04 05:04,59.3401067,18.0923068,20,228,2
2018-10-04 05:05,59.337738,18.1010145,20,229,2
